id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id,user_id_num,audio_id,string_id,affect,last_modified,phone_position,id,audio_id,chunk_name,script,file_location,file_name,shout_level
3,user_2c330ca6-5fc8-4ef7-99e7-fe0884c67740,40-60,t,t,1651785999,"Thu, 05 May 2022 21:26:39 +0000",English,,spanish,Woman,iOS,2719,3,shout_data_022cc478-625c-48a5-a9cd-440b562f44ef.wav,user_2c330ca6-5fc8-4ef7-99e7-fe0884c67740,surprise,"Tue, 02 Aug 2022 04:11:19 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,28116,2719,/final/chunkb.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_022cc478-625c-48a5-a9cd-440b562f44ef\final\chunkb.wav,/media/data/shout-data/shout_data_022cc478-625c-48a5-a9cd-440b562f44ef.wav,shout 
3,user_2c330ca6-5fc8-4ef7-99e7-fe0884c67740,40-60,t,t,1651785999,"Thu, 05 May 2022 21:26:39 +0000",English,,spanish,Woman,iOS,2719,3,shout_data_022cc478-625c-48a5-a9cd-440b562f44ef.wav,user_2c330ca6-5fc8-4ef7-99e7-fe0884c67740,surprise,"Tue, 02 Aug 2022 04:11:19 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,28117,2719,/final/chunkc.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_022cc478-625c-48a5-a9cd-440b562f44ef\final\chunkc.wav,/media/data/shout-data/shout_data_022cc478-625c-48a5-a9cd-440b562f44ef.wav,shout 
83,user_baafec37-750a-416e-b466-fb7708cbc3fe,40-60,t,t,1655781669,"Tue, 21 Jun 2022 03:21:09 +0000",English,,English,Woman,Samsung s9,262,83,shout_data_02516c2b-1eeb-41d0-b763-f95934075acb.wav,user_baafec37-750a-416e-b466-fb7708cbc3fe,sadness,"Tue, 02 Aug 2022 04:11:20 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,22158,262,/final/chunk00.wav,ripped ocean jumper,shout-data\shout-data\shout_data_02516c2b-1eeb-41d0-b763-f95934075acb\final\chunk00.wav,/media/data/shout-data/shout_data_02516c2b-1eeb-41d0-b763-f95934075acb.wav,no-shout
83,user_baafec37-750a-416e-b466-fb7708cbc3fe,40-60,t,t,1655781669,"Tue, 21 Jun 2022 03:21:09 +0000",English,,English,Woman,Samsung s9,262,83,shout_data_02516c2b-1eeb-41d0-b763-f95934075acb.wav,user_baafec37-750a-416e-b466-fb7708cbc3fe,sadness,"Tue, 02 Aug 2022 04:11:20 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,22159,262,/final/chunk20.wav,ripped ocean jumper,shout-data\shout-data\shout_data_02516c2b-1eeb-41d0-b763-f95934075acb\final\chunk20.wav,/media/data/shout-data/shout_data_02516c2b-1eeb-41d0-b763-f95934075acb.wav,shout 
83,user_baafec37-750a-416e-b466-fb7708cbc3fe,40-60,t,t,1655781669,"Tue, 21 Jun 2022 03:21:09 +0000",English,,English,Woman,Samsung s9,262,83,shout_data_02516c2b-1eeb-41d0-b763-f95934075acb.wav,user_baafec37-750a-416e-b466-fb7708cbc3fe,sadness,"Tue, 02 Aug 2022 04:11:20 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,22160,262,/final/chunk30.wav,ripped ocean jumper,shout-data\shout-data\shout_data_02516c2b-1eeb-41d0-b763-f95934075acb\final\chunk30.wav,/media/data/shout-data/shout_data_02516c2b-1eeb-41d0-b763-f95934075acb.wav,no-shout
83,user_baafec37-750a-416e-b466-fb7708cbc3fe,40-60,t,t,1655781669,"Tue, 21 Jun 2022 03:21:09 +0000",English,,English,Woman,Samsung s9,262,83,shout_data_02516c2b-1eeb-41d0-b763-f95934075acb.wav,user_baafec37-750a-416e-b466-fb7708cbc3fe,sadness,"Tue, 02 Aug 2022 04:11:20 +0000",Place phone on the opposite side of the room face down on a soft surface 14/19,22161,262,/final/chunk40.wav,ripped ocean jumper,shout-data\shout-data\shout_data_02516c2b-1eeb-41d0-b763-f95934075acb\final\chunk40.wav,/media/data/shout-data/shout_data_02516c2b-1eeb-41d0-b763-f95934075acb.wav,shout 
35,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,18-24,t,t,1652196845,"Tue, 10 May 2022 15:34:05 +0000",English,,English,Woman,IPhone,739,35,shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753.wav,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,joy,"Tue, 02 Aug 2022 04:11:21 +0000",Place phone 1-2 meters away in a bag 11/19,20146,739,/final/chunk20.wav,join the Ear Look club,shout-data\shout-data\shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753\final\chunk20.wav,/media/data/shout-data/shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753.wav,no-shout
35,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,18-24,t,t,1652196845,"Tue, 10 May 2022 15:34:05 +0000",English,,English,Woman,IPhone,739,35,shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753.wav,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,joy,"Tue, 02 Aug 2022 04:11:21 +0000",Place phone 1-2 meters away in a bag 11/19,20147,739,/final/chunk30.wav,join the Ear Look club,shout-data\shout-data\shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753\final\chunk30.wav,/media/data/shout-data/shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753.wav,shout 
35,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,18-24,t,t,1652196845,"Tue, 10 May 2022 15:34:05 +0000",English,,English,Woman,IPhone,739,35,shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753.wav,user_ee6718bb-1ddd-439c-ab61-e9c9d5b6ffae,joy,"Tue, 02 Aug 2022 04:11:21 +0000",Place phone 1-2 meters away in a bag 11/19,20148,739,/final/chunk40.wav,join the Ear Look club,shout-data\shout-data\shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753\final\chunk40.wav,/media/data/shout-data/shout_data_025fe60f-18ca-47e0-b38e-c32bf710e753.wav,no-shout
108,user_d55f28a7-c52e-44ab-9492-520fc0dff2a6,18-24,t,t,1655662426,"Sun, 19 Jun 2022 18:13:46 +0000",English,,Portuguese,Woman,Galaxy S10,2722,108,shout_data_028a033f-904a-4b63-a17a-e8f7698db378.wav,user_d55f28a7-c52e-44ab-9492-520fc0dff2a6,disgust,"Tue, 02 Aug 2022 04:11:22 +0000",Place phone 1-2 meters away face up on any surface 8/19,28118,2722,/final/chunka.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_028a033f-904a-4b63-a17a-e8f7698db378\final\chunka.wav,/media/data/shout-data/shout_data_028a033f-904a-4b63-a17a-e8f7698db378.wav,no-shout
108,user_d55f28a7-c52e-44ab-9492-520fc0dff2a6,18-24,t,t,1655662426,"Sun, 19 Jun 2022 18:13:46 +0000",English,,Portuguese,Woman,Galaxy S10,2722,108,shout_data_028a033f-904a-4b63-a17a-e8f7698db378.wav,user_d55f28a7-c52e-44ab-9492-520fc0dff2a6,disgust,"Tue, 02 Aug 2022 04:11:22 +0000",Place phone 1-2 meters away face up on any surface 8/19,28119,2722,/final/chunkb.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_028a033f-904a-4b63-a17a-e8f7698db378\final\chunkb.wav,/media/data/shout-data/shout_data_028a033f-904a-4b63-a17a-e8f7698db378.wav,no-shout
108,user_d55f28a7-c52e-44ab-9492-520fc0dff2a6,18-24,t,t,1655662426,"Sun, 19 Jun 2022 18:13:46 +0000",English,,Portuguese,Woman,Galaxy S10,2722,108,shout_data_028a033f-904a-4b63-a17a-e8f7698db378.wav,user_d55f28a7-c52e-44ab-9492-520fc0dff2a6,disgust,"Tue, 02 Aug 2022 04:11:22 +0000",Place phone 1-2 meters away face up on any surface 8/19,28120,2722,/final/chunkc.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_028a033f-904a-4b63-a17a-e8f7698db378\final\chunkc.wav,/media/data/shout-data/shout_data_028a033f-904a-4b63-a17a-e8f7698db378.wav,shout 
111,user_16b3461e-8ba7-4adc-9372-da1591327f21,40-60,t,t,1650993215,"Tue, 26 Apr 2022 17:13:35 +0000",English,,English,Woman,IPhone,1288,111,shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49.wav,user_16b3461e-8ba7-4adc-9372-da1591327f21,fear,"Tue, 02 Aug 2022 04:11:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,25629,1288,/final/chunk00.wav,the thunder break craze,shout-data\shout-data\shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49\final\chunk00.wav,/media/data/shout-data/shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49.wav,no-shout
111,user_16b3461e-8ba7-4adc-9372-da1591327f21,40-60,t,t,1650993215,"Tue, 26 Apr 2022 17:13:35 +0000",English,,English,Woman,IPhone,1288,111,shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49.wav,user_16b3461e-8ba7-4adc-9372-da1591327f21,fear,"Tue, 02 Aug 2022 04:11:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,25630,1288,/final/chunk20.wav,the thunder break craze,shout-data\shout-data\shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49\final\chunk20.wav,/media/data/shout-data/shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49.wav,no-shout
111,user_16b3461e-8ba7-4adc-9372-da1591327f21,40-60,t,t,1650993215,"Tue, 26 Apr 2022 17:13:35 +0000",English,,English,Woman,IPhone,1288,111,shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49.wav,user_16b3461e-8ba7-4adc-9372-da1591327f21,fear,"Tue, 02 Aug 2022 04:11:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,25631,1288,/final/chunk30.wav,the thunder break craze,shout-data\shout-data\shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49\final\chunk30.wav,/media/data/shout-data/shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49.wav,shout 
36,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,1656341268,"Mon, 27 Jun 2022 14:47:48 +0000",French,,French,Woman,Samsung A10e,125,36,shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,sadness,"Tue, 02 Aug 2022 04:11:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,22685,125,/final/chunk01.wav,another dog secretary show,shout-data\shout-data\shout_data_03390003-5095-4f10-9631-623e1fe349b9\final\chunk01.wav,/media/data/shout-data/shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,shout 
36,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,1656341268,"Mon, 27 Jun 2022 14:47:48 +0000",French,,French,Woman,Samsung A10e,125,36,shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,sadness,"Tue, 02 Aug 2022 04:11:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,22689,125,/final/chunk50.wav,another dog secretary show,shout-data\shout-data\shout_data_03390003-5095-4f10-9631-623e1fe349b9\final\chunk50.wav,/media/data/shout-data/shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,no-shout
36,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,1656341268,"Mon, 27 Jun 2022 14:47:48 +0000",French,,French,Woman,Samsung A10e,125,36,shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,sadness,"Tue, 02 Aug 2022 04:11:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,22691,125,/final/chunk61.wav,another dog secretary show,shout-data\shout-data\shout_data_03390003-5095-4f10-9631-623e1fe349b9\final\chunk61.wav,/media/data/shout-data/shout_data_03390003-5095-4f10-9631-623e1fe349b9.wav,shout 
151,user_7db91077-f4c0-4f12-93d3-a065f5192de2,25-39,t,t,1647714529,"Sat, 19 Mar 2022 18:28:49 +0000",English,,Mandarin,Man,Samsung s8,1607,151,shout_data_03b493bc-079c-4046-822b-b49c16dcdecc.wav,user_7db91077-f4c0-4f12-93d3-a065f5192de2,joy,"Tue, 02 Aug 2022 04:11:25 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,22173,1607,/final/chunk10.wav,snow meteor down the chimney,shout-data\shout-data\shout_data_03b493bc-079c-4046-822b-b49c16dcdecc\final\chunk10.wav,/media/data/shout-data/shout_data_03b493bc-079c-4046-822b-b49c16dcdecc.wav,no-shout
1,user_ab36d648-d470-44bc-9176-fbb7cf4633b8,25-39,t,t,1651922944,"Sat, 07 May 2022 11:29:04 +0000",English,,English,Prefer not to disclose,7900948769,380,1,shout_data_03c0821a-4189-4b69-b132-24829b560002.wav,user_ab36d648-d470-44bc-9176-fbb7cf4633b8,fear,"Tue, 02 Aug 2022 04:11:25 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,19828,380,/final/chunk01.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_03c0821a-4189-4b69-b132-24829b560002\final\chunk01.wav,/media/data/shout-data/shout_data_03c0821a-4189-4b69-b132-24829b560002.wav,no-shout
1,user_ab36d648-d470-44bc-9176-fbb7cf4633b8,25-39,t,t,1651922944,"Sat, 07 May 2022 11:29:04 +0000",English,,English,Prefer not to disclose,7900948769,380,1,shout_data_03c0821a-4189-4b69-b132-24829b560002.wav,user_ab36d648-d470-44bc-9176-fbb7cf4633b8,fear,"Tue, 02 Aug 2022 04:11:25 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,19830,380,/final/chunk30.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_03c0821a-4189-4b69-b132-24829b560002\final\chunk30.wav,/media/data/shout-data/shout_data_03c0821a-4189-4b69-b132-24829b560002.wav,no-shout
1,user_ab36d648-d470-44bc-9176-fbb7cf4633b8,25-39,t,t,1651922944,"Sat, 07 May 2022 11:29:04 +0000",English,,English,Prefer not to disclose,7900948769,380,1,shout_data_03c0821a-4189-4b69-b132-24829b560002.wav,user_ab36d648-d470-44bc-9176-fbb7cf4633b8,fear,"Tue, 02 Aug 2022 04:11:25 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,19831,380,/final/chunk40.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_03c0821a-4189-4b69-b132-24829b560002\final\chunk40.wav,/media/data/shout-data/shout_data_03c0821a-4189-4b69-b132-24829b560002.wav,shout 
156,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,40-60,t,t,1653191991,"Sun, 22 May 2022 03:59:51 +0000",English,,English,Woman,I phone7,2740,156,shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67.wav,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,fear,"Tue, 02 Aug 2022 04:11:26 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28136,2740,/final/chunka.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67\final\chunka.wav,/media/data/shout-data/shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67.wav,no-shout
156,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,40-60,t,t,1653191991,"Sun, 22 May 2022 03:59:51 +0000",English,,English,Woman,I phone7,2740,156,shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67.wav,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,fear,"Tue, 02 Aug 2022 04:11:26 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28137,2740,/final/chunkb.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67\final\chunkb.wav,/media/data/shout-data/shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67.wav,no-shout
156,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,40-60,t,t,1653191991,"Sun, 22 May 2022 03:59:51 +0000",English,,English,Woman,I phone7,2740,156,shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67.wav,user_b23d2fda-da8e-41da-ba5a-133b2d0f0421,fear,"Tue, 02 Aug 2022 04:11:26 +0000",Hold your phone next to your face with your hand covering the mic 3/19,28138,2740,/final/chunkc.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67\final\chunkc.wav,/media/data/shout-data/shout_data_03fa446a-e348-4bfc-adf8-91f7a40cbf67.wav,no-shout
110,user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,1649780343,"Tue, 12 Apr 2022 16:19:03 +0000",English,,French,Woman,android,2746,110,shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12.wav,user_776692b3-727e-447b-8f1e-530b173af4bc,fear,"Tue, 02 Aug 2022 04:11:27 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,28142,2746,/final/chunka.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12\final\chunka.wav,/media/data/shout-data/shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12.wav,no-shout
110,user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,1649780343,"Tue, 12 Apr 2022 16:19:03 +0000",English,,French,Woman,android,2746,110,shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12.wav,user_776692b3-727e-447b-8f1e-530b173af4bc,fear,"Tue, 02 Aug 2022 04:11:27 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,28143,2746,/final/chunkb.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12\final\chunkb.wav,/media/data/shout-data/shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12.wav,no-shout
110,user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,1649780343,"Tue, 12 Apr 2022 16:19:03 +0000",English,,French,Woman,android,2746,110,shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12.wav,user_776692b3-727e-447b-8f1e-530b173af4bc,fear,"Tue, 02 Aug 2022 04:11:27 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,28144,2746,/final/chunkc.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12\final\chunkc.wav,/media/data/shout-data/shout_data_0421d735-557c-436c-81aa-e8fd9a9b1f12.wav,no-shout
142,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,1647277118,"Mon, 14 Mar 2022 16:58:38 +0000",English,,English,Woman,iPhone 12,794,142,shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,anger,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone on the opposite side of the room in a bag 15/19,20755,794,/final/chunk01.wav,the thunder break craze,shout-data\shout-data\shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11\final\chunk01.wav,/media/data/shout-data/shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,no-shout
142,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,1647277118,"Mon, 14 Mar 2022 16:58:38 +0000",English,,English,Woman,iPhone 12,794,142,shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,anger,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone on the opposite side of the room in a bag 15/19,20757,794,/final/chunk21.wav,the thunder break craze,shout-data\shout-data\shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11\final\chunk21.wav,/media/data/shout-data/shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,shout 
142,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,25-39,t,t,1647277118,"Mon, 14 Mar 2022 16:58:38 +0000",English,,English,Woman,iPhone 12,794,142,shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,user_e4cb5b6a-8f7c-4ae7-9235-97b458c73d9e,anger,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone on the opposite side of the room in a bag 15/19,20763,794,/final/chunk41.wav,the thunder break craze,shout-data\shout-data\shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11\final\chunk41.wav,/media/data/shout-data/shout_data_044b9cb7-facb-4aa9-825c-e13d01369a11.wav,no-shout
23,user_7e145251-58cd-4729-bf9f-56cb5d673c0b,18-24,t,t,1650662603,"Fri, 22 Apr 2022 21:23:23 +0000",English,,English,Woman,Iphone,2752,23,shout_data_04960e86-0cad-43c7-bba0-b554de657666.wav,user_7e145251-58cd-4729-bf9f-56cb5d673c0b,fear,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone 1-2 meters away face up on any surface 8/19,28148,2752,/final/chunka.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_04960e86-0cad-43c7-bba0-b554de657666\final\chunka.wav,/media/data/shout-data/shout_data_04960e86-0cad-43c7-bba0-b554de657666.wav,no-shout
23,user_7e145251-58cd-4729-bf9f-56cb5d673c0b,18-24,t,t,1650662603,"Fri, 22 Apr 2022 21:23:23 +0000",English,,English,Woman,Iphone,2752,23,shout_data_04960e86-0cad-43c7-bba0-b554de657666.wav,user_7e145251-58cd-4729-bf9f-56cb5d673c0b,fear,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone 1-2 meters away face up on any surface 8/19,28149,2752,/final/chunkb.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_04960e86-0cad-43c7-bba0-b554de657666\final\chunkb.wav,/media/data/shout-data/shout_data_04960e86-0cad-43c7-bba0-b554de657666.wav,shout 
23,user_7e145251-58cd-4729-bf9f-56cb5d673c0b,18-24,t,t,1650662603,"Fri, 22 Apr 2022 21:23:23 +0000",English,,English,Woman,Iphone,2752,23,shout_data_04960e86-0cad-43c7-bba0-b554de657666.wav,user_7e145251-58cd-4729-bf9f-56cb5d673c0b,fear,"Tue, 02 Aug 2022 04:11:28 +0000",Place phone 1-2 meters away face up on any surface 8/19,28150,2752,/final/chunkc.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_04960e86-0cad-43c7-bba0-b554de657666\final\chunkc.wav,/media/data/shout-data/shout_data_04960e86-0cad-43c7-bba0-b554de657666.wav,shout 
38,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,1654282979,"Fri, 03 Jun 2022 19:02:59 +0000",English,,English,Man,Samsung Galaxy A32,190,38,shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff.wav,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,fear,"Tue, 02 Aug 2022 04:11:29 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,21158,190,/final/chunk10.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff\final\chunk10.wav,/media/data/shout-data/shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff.wav,no-shout
38,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,1654282979,"Fri, 03 Jun 2022 19:02:59 +0000",English,,English,Man,Samsung Galaxy A32,190,38,shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff.wav,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,fear,"Tue, 02 Aug 2022 04:11:29 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,21160,190,/final/chunk40.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff\final\chunk40.wav,/media/data/shout-data/shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff.wav,shout 
38,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,25-39,t,t,1654282979,"Fri, 03 Jun 2022 19:02:59 +0000",English,,English,Man,Samsung Galaxy A32,190,38,shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff.wav,user_6ad54616-b536-4d82-9f15-2e78afeaa12d,fear,"Tue, 02 Aug 2022 04:11:29 +0000",Place phone 1-2 meters away face down on a hard surface 9/19,21162,190,/final/chunk60.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff\final\chunk60.wav,/media/data/shout-data/shout_data_04d51618-2c6a-4f9a-adc7-89ce2d7f4eff.wav,no-shout
153,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,25-39,t,t,1655662905,"Sun, 19 Jun 2022 18:21:45 +0000",English,,English,Woman,Iphone,1312,153,shout_data_050a4295-d14c-4424-9ba1-c3e086cb4cd2.wav,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,sadness,"Tue, 02 Aug 2022 04:11:30 +0000",Place your phone in your pocket 6/19,20050,1312,/final/chunk10.wav,a fluffy baseboard yogurt division,shout-data\shout-data\shout_data_050a4295-d14c-4424-9ba1-c3e086cb4cd2\final\chunk10.wav,/media/data/shout-data/shout_data_050a4295-d14c-4424-9ba1-c3e086cb4cd2.wav,shout 
