id,user_id,age,consent_commercial,consent_research,created_at_in_epoch,created_at,current_language,described_identity,first_language,gender,phone_model,id,user_id,audio_id,string_id,affect,last_modified,phone_position,file_name,id,audio_id,chunk_name,script,file_location
82,user_bfd2faaa-3a22-4154-a1c0-84ef122eed6b,25-39,t,t,1647715301,"Sat, 19 Mar 2022 18:41:41 +0000",English,,Hungarian,Woman,Samsung S8,229,82,shout_data_de291f71-d345-4fe0-a2d7-83fa86656ebc.wav,user_bfd2faaa-3a22-4154-a1c0-84ef122eed6b,sadness,"Tue, 02 Aug 2022 04:28:21 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_de291f71-d345-4fe0-a2d7-83fa86656ebc.wav,29783,229,/final/chunk20.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_de291f71-d345-4fe0-a2d7-83fa86656ebc\final\chunk20.wav
12,user_dc82d064-aaa1-4305-8453-48a33bec8d8f,18-24,t,t,1656356063,"Mon, 27 Jun 2022 18:54:23 +0000",English,,English,Non-Binary,iPhone SE,1441,12,shout_data_456d6828-e2df-42fe-8dfb-4f29aa9c8d63.wav,user_dc82d064-aaa1-4305-8453-48a33bec8d8f,neutral,"Tue, 02 Aug 2022 04:16:35 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_456d6828-e2df-42fe-8dfb-4f29aa9c8d63.wav,18764,1441,/final/chunk41.wav,fluffy baseboard yogurt division,shout-data\shout-data\shout_data_456d6828-e2df-42fe-8dfb-4f29aa9c8d63\final\chunk41.wav
12,user_dc82d064-aaa1-4305-8453-48a33bec8d8f,18-24,t,t,1656356063,"Mon, 27 Jun 2022 18:54:23 +0000",English,,English,Non-Binary,iPhone SE,1429,12,shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37.wav,user_dc82d064-aaa1-4305-8453-48a33bec8d8f,surprise,"Tue, 02 Aug 2022 04:27:02 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37.wav,18765,1429,/final/chunk10.wav,the thunder break craze,shout-data\shout-data\shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37\final\chunk10.wav
82,user_bfd2faaa-3a22-4154-a1c0-84ef122eed6b,25-39,t,t,1647715301,"Sat, 19 Mar 2022 18:41:41 +0000",English,,Hungarian,Woman,Samsung S8,229,82,shout_data_de291f71-d345-4fe0-a2d7-83fa86656ebc.wav,user_bfd2faaa-3a22-4154-a1c0-84ef122eed6b,sadness,"Tue, 02 Aug 2022 04:28:21 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_de291f71-d345-4fe0-a2d7-83fa86656ebc.wav,29784,229,/final/chunk30.wav,the fluffy baseboard yogurt division,shout-data\shout-data\shout_data_de291f71-d345-4fe0-a2d7-83fa86656ebc\final\chunk30.wav
12,user_dc82d064-aaa1-4305-8453-48a33bec8d8f,18-24,t,t,1656356063,"Mon, 27 Jun 2022 18:54:23 +0000",English,,English,Non-Binary,iPhone SE,1429,12,shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37.wav,user_dc82d064-aaa1-4305-8453-48a33bec8d8f,surprise,"Tue, 02 Aug 2022 04:27:02 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37.wav,18766,1429,/final/chunk20.wav,the thunder break craze,shout-data\shout-data\shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37\final\chunk20.wav
12,user_dc82d064-aaa1-4305-8453-48a33bec8d8f,18-24,t,t,1656356063,"Mon, 27 Jun 2022 18:54:23 +0000",English,,English,Non-Binary,iPhone SE,1429,12,shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37.wav,user_dc82d064-aaa1-4305-8453-48a33bec8d8f,surprise,"Tue, 02 Aug 2022 04:27:02 +0000",Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37.wav,18767,1429,/final/chunk31.wav,the thunder break craze,shout-data\shout-data\shout_data_ccf7609d-5b3e-4017-acef-19522ff29a37\final\chunk31.wav
77,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,60 and over,t,t,1649524837,"Sat, 09 Apr 2022 17:20:37 +0000",English,,English,Man,Moto e,798,77,shout_data_d5a060ec-e3c0-4d83-bc4e-9b4288df4deb.wav,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,sadness,"Tue, 02 Aug 2022 04:27:36 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_d5a060ec-e3c0-4d83-bc4e-9b4288df4deb.wav,18770,798,/final/chunk01.wav,another dog secretary show,shout-data\shout-data\shout_data_d5a060ec-e3c0-4d83-bc4e-9b4288df4deb\final\chunk01.wav
77,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,60 and over,t,t,1649524837,"Sat, 09 Apr 2022 17:20:37 +0000",English,,English,Man,Moto e,798,77,shout_data_d5a060ec-e3c0-4d83-bc4e-9b4288df4deb.wav,user_11dea391-0c7b-4a4d-a15b-18f2ded3edf8,sadness,"Tue, 02 Aug 2022 04:27:36 +0000",Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_d5a060ec-e3c0-4d83-bc4e-9b4288df4deb.wav,18772,798,/final/chunk11.wav,another dog secretary show,shout-data\shout-data\shout_data_d5a060ec-e3c0-4d83-bc4e-9b4288df4deb\final\chunk11.wav
75,user_284899e4-9d8f-4fd8-be54-cd436ddc2743,25-39,t,t,1649875398,"Wed, 13 Apr 2022 18:43:18 +0000",English,,English,Woman,iPhone,1193,75,shout_data_a9ed4b44-6802-4795-922b-c81302a7c198.wav,user_284899e4-9d8f-4fd8-be54-cd436ddc2743,neutral,"Tue, 02 Aug 2022 04:24:04 +0000",Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_a9ed4b44-6802-4795-922b-c81302a7c198.wav,29788,1193,/final/chunk11.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_a9ed4b44-6802-4795-922b-c81302a7c198\final\chunk11.wav
104,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,25-39,t,t,1653919822,"Mon, 30 May 2022 14:10:22 +0000",Norwegian,,Norwegian,Man,One + 8,571,104,shout_data_ee375732-ffa1-4dbe-b181-ccc6a01043c0.wav,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,neutral,"Tue, 02 Aug 2022 04:29:40 +0000",Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_ee375732-ffa1-4dbe-b181-ccc6a01043c0.wav,29789,571,/final/chunk20.wav,zebra cats walking on lamps,shout-data\shout-data\shout_data_ee375732-ffa1-4dbe-b181-ccc6a01043c0\final\chunk20.wav
104,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,25-39,t,t,1653919822,"Mon, 30 May 2022 14:10:22 +0000",Norwegian,,Norwegian,Man,One + 8,763,104,shout_data_fa655000-7882-41ad-abd4-d7d3259a4891.wav,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,anger,"Tue, 02 Aug 2022 04:30:32 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_fa655000-7882-41ad-abd4-d7d3259a4891.wav,29790,763,/final/chunk12.wav,the thunder break craze,shout-data\shout-data\shout_data_fa655000-7882-41ad-abd4-d7d3259a4891\final\chunk12.wav
151,user_7db91077-f4c0-4f12-93d3-a065f5192de2,25-39,t,t,1647714529,"Sat, 19 Mar 2022 18:28:49 +0000",English,,Mandarin,Man,Samsung s8,497,151,shout_data_a59714c9-8933-4e91-8978-4e2ca173cacb.wav,user_7db91077-f4c0-4f12-93d3-a065f5192de2,joy,"Tue, 02 Aug 2022 04:23:43 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_a59714c9-8933-4e91-8978-4e2ca173cacb.wav,29791,497,/final/chunk10.wav,birds make new jingles,shout-data\shout-data\shout_data_a59714c9-8933-4e91-8978-4e2ca173cacb\final\chunk10.wav
104,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,25-39,t,t,1653919822,"Mon, 30 May 2022 14:10:22 +0000",Norwegian,,Norwegian,Man,One + 8,589,104,shout_data_a7981fd2-9c18-4afa-847b-0c7cb992b40b.wav,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,disgust,"Tue, 02 Aug 2022 04:23:54 +0000",Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_a7981fd2-9c18-4afa-847b-0c7cb992b40b.wav,29792,589,/final/chunk21.wav,join the ear look club,shout-data\shout-data\shout_data_a7981fd2-9c18-4afa-847b-0c7cb992b40b\final\chunk21.wav
104,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,25-39,t,t,1653919822,"Mon, 30 May 2022 14:10:22 +0000",Norwegian,,Norwegian,Man,One + 8,1176,104,shout_data_aa715c12-ddee-4ba4-9d2d-28be372a1334.wav,user_9412b0d6-97c1-4d96-b9a4-52b1fa02d223,neutral,"Tue, 02 Aug 2022 04:24:09 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_aa715c12-ddee-4ba4-9d2d-28be372a1334.wav,29793,1176,/final/chunk11.wav,five special guest treasures,shout-data\shout-data\shout_data_aa715c12-ddee-4ba4-9d2d-28be372a1334\final\chunk11.wav
67,user_b4f02719-1526-472e-82ab-f02cb73f3015,40-60,t,t,1654354338,"Sat, 04 Jun 2022 14:52:18 +0000",English,,English,Man,Google Pixel 6 Pro,1622,67,shout_data_41d88fa2-10e2-4a3e-afe4-97afb22ea7af.wav,user_b4f02719-1526-472e-82ab-f02cb73f3015,fear,"Tue, 02 Aug 2022 04:16:15 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_41d88fa2-10e2-4a3e-afe4-97afb22ea7af.wav,29794,1622,/final/chunke.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_41d88fa2-10e2-4a3e-afe4-97afb22ea7af\final\chunke.wav
67,user_b4f02719-1526-472e-82ab-f02cb73f3015,40-60,t,t,1654354338,"Sat, 04 Jun 2022 14:52:18 +0000",English,,English,Man,Google Pixel 6 Pro,1622,67,shout_data_41d88fa2-10e2-4a3e-afe4-97afb22ea7af.wav,user_b4f02719-1526-472e-82ab-f02cb73f3015,fear,"Tue, 02 Aug 2022 04:16:15 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_41d88fa2-10e2-4a3e-afe4-97afb22ea7af.wav,29795,1622,/final/chunkf.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_41d88fa2-10e2-4a3e-afe4-97afb22ea7af\final\chunkf.wav
146,user_266cbdf7-c09f-4656-b0a4-1967bd277dc1,18-24,t,t,1652955335,"Thu, 19 May 2022 10:15:35 +0000",English,,Portuguese,Woman,iPhone 11,845,146,shout_data_3b90f17d-31c1-41a3-b300-af258bbade6b.wav,user_266cbdf7-c09f-4656-b0a4-1967bd277dc1,anger,"Tue, 02 Aug 2022 04:15:42 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_3b90f17d-31c1-41a3-b300-af258bbade6b.wav,29796,845,/final/chunkb.wav,ripped ocean jumper,shout-data\shout-data\shout_data_3b90f17d-31c1-41a3-b300-af258bbade6b\final\chunkb.wav
146,user_266cbdf7-c09f-4656-b0a4-1967bd277dc1,18-24,t,t,1652955335,"Thu, 19 May 2022 10:15:35 +0000",English,,Portuguese,Woman,iPhone 11,845,146,shout_data_3b90f17d-31c1-41a3-b300-af258bbade6b.wav,user_266cbdf7-c09f-4656-b0a4-1967bd277dc1,anger,"Tue, 02 Aug 2022 04:15:42 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_3b90f17d-31c1-41a3-b300-af258bbade6b.wav,29797,845,/final/chunkc.wav,ripped ocean jumper,shout-data\shout-data\shout_data_3b90f17d-31c1-41a3-b300-af258bbade6b\final\chunkc.wav
25,user_5b6bd2f9-2df7-447c-b015-22860360a638,60 and over,t,t,1654029148,"Tue, 31 May 2022 20:32:28 +0000",English,,English,Woman,Samsung Galaxy 8,1557,25,shout_data_0011b53d-d81a-4013-bcce-885f54da2129.wav,user_5b6bd2f9-2df7-447c-b015-22860360a638,anger,"Tue, 02 Aug 2022 04:11:10 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_0011b53d-d81a-4013-bcce-885f54da2129.wav,26883,1557,/final/chunk21.wav,sorry I cant scream I am a singer,shout-data\shout-data\shout_data_0011b53d-d81a-4013-bcce-885f54da2129\final\chunk21.wav
37,user_5791629c-9ebf-4646-8e10-a0a4c817bc75,25-39,t,t,1655786947,"Tue, 21 Jun 2022 04:49:07 +0000",English,,English,Man,iPhone SE 2020 Model,386,37,shout_data_8e2db625-7a31-4d73-8f7b-743c590b068f.wav,user_5791629c-9ebf-4646-8e10-a0a4c817bc75,joy,"Tue, 02 Aug 2022 04:21:52 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_8e2db625-7a31-4d73-8f7b-743c590b068f.wav,29410,386,/final/chunkc.wav,heavy undersea birthday pumpkins,shout-data\shout-data\shout_data_8e2db625-7a31-4d73-8f7b-743c590b068f\final\chunkc.wav
123,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,40-60,t,t,1652695365,"Mon, 16 May 2022 10:02:45 +0000",English,,English,Woman,iPhone,4015,123,shout_data_8e2afdaa-c72d-4ac6-b21b-86aad4deb653.wav,user_81d0fcdc-d1fa-4242-8fb3-81589b0b8f5b,neutral,"Tue, 02 Aug 2022 04:21:51 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_8e2afdaa-c72d-4ac6-b21b-86aad4deb653.wav,29411,4015,/final/chunka.wav,five special guest treasures,shout-data\shout-data\shout_data_8e2afdaa-c72d-4ac6-b21b-86aad4deb653\final\chunka.wav
153,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,25-39,t,t,1655662905,"Sun, 19 Jun 2022 18:21:45 +0000",English,,English,Woman,Iphone,4016,153,shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a.wav,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,surprise,"Tue, 02 Aug 2022 04:21:50 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a.wav,29412,4016,/final/chunka.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a\final\chunka.wav
153,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,25-39,t,t,1655662905,"Sun, 19 Jun 2022 18:21:45 +0000",English,,English,Woman,Iphone,4016,153,shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a.wav,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,surprise,"Tue, 02 Aug 2022 04:21:50 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a.wav,29413,4016,/final/chunkb.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a\final\chunkb.wav
153,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,25-39,t,t,1655662905,"Sun, 19 Jun 2022 18:21:45 +0000",English,,English,Woman,Iphone,4016,153,shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a.wav,user_6be9b3dc-3ba7-4078-a443-181248b99a4f,surprise,"Tue, 02 Aug 2022 04:21:50 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a.wav,29414,4016,/final/chunkc.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_8e0e2682-0e98-435b-96e4-452191e0c81a\final\chunkc.wav
113,user_064e5e2b-8afe-4114-8817-b340792f021f,25-39,t,t,1652666301,"Mon, 16 May 2022 01:58:21 +0000",English,,English,Woman,iPhone SE 2020,4019,113,shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b.wav,user_064e5e2b-8afe-4114-8817-b340792f021f,neutral,"Tue, 02 Aug 2022 04:21:50 +0000",Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b.wav,29415,4019,/final/chunka.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b\final\chunka.wav
113,user_064e5e2b-8afe-4114-8817-b340792f021f,25-39,t,t,1652666301,"Mon, 16 May 2022 01:58:21 +0000",English,,English,Woman,iPhone SE 2020,4019,113,shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b.wav,user_064e5e2b-8afe-4114-8817-b340792f021f,neutral,"Tue, 02 Aug 2022 04:21:50 +0000",Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b.wav,29416,4019,/final/chunkb.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b\final\chunkb.wav
113,user_064e5e2b-8afe-4114-8817-b340792f021f,25-39,t,t,1652666301,"Mon, 16 May 2022 01:58:21 +0000",English,,English,Woman,iPhone SE 2020,4019,113,shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b.wav,user_064e5e2b-8afe-4114-8817-b340792f021f,neutral,"Tue, 02 Aug 2022 04:21:50 +0000",Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b.wav,29417,4019,/final/chunkc.wav,five dollar slaw onion cure,shout-data\shout-data\shout_data_8dcff501-0579-48cc-9d17-98eb540ee03b\final\chunkc.wav
46,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,1422,46,shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,disgust,"Tue, 02 Aug 2022 04:21:48 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442.wav,29418,1422,/final/chunka.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442\final\chunka.wav
46,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,1422,46,shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,disgust,"Tue, 02 Aug 2022 04:21:48 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442.wav,29419,1422,/final/chunkb.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442\final\chunkb.wav
46,user_3d49e524-53a7-4835-8cac-979d92aa29d3,18-24,t,t,1651602087,"Tue, 03 May 2022 18:21:27 +0000",English,,English,Woman,Iphone,1422,46,shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442.wav,user_3d49e524-53a7-4835-8cac-979d92aa29d3,disgust,"Tue, 02 Aug 2022 04:21:48 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442.wav,29420,1422,/final/chunkc.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8d6fb373-79a7-442b-b0c4-5514d6a90442\final\chunkc.wav
55,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,40-60,t,t,1652696458,"Mon, 16 May 2022 10:20:58 +0000",English,,English,Woman,iPhone,4025,55,shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017.wav,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,disgust,"Tue, 02 Aug 2022 04:21:48 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017.wav,29421,4025,/final/chunka.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017\final\chunka.wav
55,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,40-60,t,t,1652696458,"Mon, 16 May 2022 10:20:58 +0000",English,,English,Woman,iPhone,4025,55,shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017.wav,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,disgust,"Tue, 02 Aug 2022 04:21:48 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017.wav,29422,4025,/final/chunkb.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017\final\chunkb.wav
55,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,40-60,t,t,1652696458,"Mon, 16 May 2022 10:20:58 +0000",English,,English,Woman,iPhone,4025,55,shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017.wav,user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,disgust,"Tue, 02 Aug 2022 04:21:48 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017.wav,29423,4025,/final/chunkc.wav,banana and mustard sandwiches,shout-data\shout-data\shout_data_8d4133ab-e06d-4983-9220-6fbf84f67017\final\chunkc.wav
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,4028,159,shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,anger,"Tue, 02 Aug 2022 04:21:47 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60.wav,29424,4028,/final/chunka.wav,another dog secretary show,shout-data\shout-data\shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60\final\chunka.wav
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,4028,159,shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,anger,"Tue, 02 Aug 2022 04:21:47 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60.wav,29425,4028,/final/chunkb.wav,another dog secretary show,shout-data\shout-data\shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60\final\chunkb.wav
159,user_13980f28-a0da-47f1-8981-fa488fd6ff17,40-60,t,t,1654642750,"Tue, 07 Jun 2022 22:59:10 +0000",English,,English,Woman,Samsung note 20,4028,159,shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60.wav,user_13980f28-a0da-47f1-8981-fa488fd6ff17,anger,"Tue, 02 Aug 2022 04:21:47 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60.wav,29426,4028,/final/chunkc.wav,another dog secretary show,shout-data\shout-data\shout_data_8d2838ff-0b62-4361-ab36-055d900f8f60\final\chunkc.wav
23,user_7e145251-58cd-4729-bf9f-56cb5d673c0b,18-24,t,t,1650662603,"Fri, 22 Apr 2022 21:23:23 +0000",English,,English,Woman,Iphone,422,23,shout_data_8cddf13f-8d8e-47d8-80ed-78a04a23e51d.wav,user_7e145251-58cd-4729-bf9f-56cb5d673c0b,sadness,"Tue, 02 Aug 2022 04:21:46 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_8cddf13f-8d8e-47d8-80ed-78a04a23e51d.wav,29427,422,/final/chunka.wav,hungry action hippos fruit,shout-data\shout-data\shout_data_8cddf13f-8d8e-47d8-80ed-78a04a23e51d\final\chunka.wav
